User_ID,Customer_Name,Gender,Age,Occupation,Monthly_Income,Phone_Number,Email,Account_Number,UPI_ID,City,State,Preferred_Payment_Method,Preferred_Device,Preferred_Browser,Average_Spending,Maximum_Spending,Preferred_Transaction_Hour,Account_Creation_Date,Account_Age_Days
USR0379,Chakradhar Seth,Male,22,Designer,60638,1634096897,chakradhar.seth312@gmail.com,ACC8814343168,chakradhar564@pay,Ahmedabad,Gujarat,Credit Card,MacBook,Chrome,6856,116552,12,2021-01-17,2025
USR0380,Hemangini Sankaran,Male,57,Government Employee,223428,6131427508,hemangini.sankaran254@gmail.com,ACC9861985372,hemangini561@pay,Kochi,Kerala,Net Banking,iPhone,Safari,6772,60948,16,2023-11-05,1003
USR0381,Arya Reddy,Female,44,Government Employee,48957,5663352538,arya.reddy545@gmail.com,ACC3829915449,arya54@pay,Bangalore,Karnataka,Debit Card,iPhone,Chrome,2155,17240,22,2025-06-03,427
USR0382,Isaiah Atwal,Male,24,Student,169687,2048410033,isaiah.atwal683@gmail.com,ACC7830290429,isaiah60@pay,Kolkata,West Bengal,Credit Card,iPhone,Chrome,607,6677,22,2023-11-10,998
USR0383,Oscar Lalla,Male,47,Student,114614,7987300006,oscar.lalla771@gmail.com,ACC4042699946,oscar853@pay,Jaipur,Rajasthan,Wallet,Windows Laptop,Chrome,6515,45605,16,2022-08-24,1441
USR0384,Yug Das,Male,31,Designer,45459,8794929418,yug.das752@gmail.com,ACC2654984428,yug207@pay,Bangalore,Karnataka,Wallet,iPhone,Firefox,5074,91332,10,2025-01-26,555
USR0385,Jairaj Dutt,Female,61,Accountant,204169,9766086037,jairaj.dutt914@gmail.com,ACC1447116404,jairaj821@pay,Kolkata,West Bengal,Debit Card,Tablet,Safari,4634,69510,12,2021-12-12,1696
USR0386,Maanas Datta,Female,40,Government Employee,164200,1674594222,maanas.datta875@gmail.com,ACC6891490448,maanas792@pay,Pune,Maharashtra,Net Banking,Windows Laptop,Firefox,5113,56243,19,2023-06-14,1147
USR0387,Jagat Jhaveri,Female,41,Accountant,137309,8137457644,jagat.jhaveri10@gmail.com,ACC4119491798,jagat301@pay,Kolkata,West Bengal,Wallet,Android,Firefox,7793,109102,7,2024-07-14,751
USR0388,Hamsini Rao,Female,32,Teacher,244321,1830706635,hamsini.rao32@gmail.com,ACC8826879784,hamsini951@pay,Pune,Maharashtra,Wallet,Tablet,Firefox,1272,7632,21,2023-01-05,1307
USR0389,Eesha Bajaj,Female,27,Doctor,89465,0010468493,eesha.bajaj920@gmail.com,ACC3500339713,eesha248@pay,Pune,Maharashtra,Credit Card,Windows Laptop,Chrome,5173,87941,13,2024-07-30,735
USR0390,Zansi Gokhale,Male,64,Government Employee,227855,0039952482,zansi.gokhale187@gmail.com,ACC9999520085,zansi667@pay,Ahmedabad,Gujarat,Credit Card,Android,Safari,1142,6852,17,2020-07-16,2210
USR0391,Matthew Sharma,Female,45,Lawyer,247496,8178851065,matthew.sharma900@gmail.com,ACC4308800114,matthew775@pay,Bangalore,Karnataka,Wallet,Android,Safari,943,13202,8,2021-12-25,1683
USR0392,Kevin Luthra,Female,52,Freelancer,59211,9571390108,kevin.luthra524@gmail.com,ACC3996893560,kevin166@pay,Pune,Maharashtra,UPI,MacBook,Safari,6667,46669,14,2024-10-25,648
USR0393,Simon Kala,Female,36,Lawyer,58800,2630668115,simon.kala354@gmail.com,ACC5649495861,simon595@pay,Hyderabad,Telangana,UPI,Tablet,Safari,2650,18550,19,2019-07-02,2590
USR0394,Sachi Ramanathan,Female,62,Doctor,219762,5699142363,sachi.ramanathan502@gmail.com,ACC3402158803,sachi509@pay,Hyderabad,Telangana,Net Banking,Tablet,Firefox,5097,61164,14,2021-10-06,1763
USR0395,Chandran Prakash,Male,35,Lawyer,104780,1434362543,chandran.prakash101@gmail.com,ACC7071288688,chandran384@pay,Kochi,Kerala,Credit Card,iPhone,Edge,3322,16610,16,2026-07-26,9
USR0396,Daksha Bhasin,Male,40,Freelancer,235373,9613568582,daksha.bhasin648@gmail.com,ACC5921252890,daksha55@pay,Ahmedabad,Gujarat,Debit Card,iPhone,Edge,1777,12439,10,2024-06-23,772
USR0397,Damyanti Sen,Male,33,Freelancer,58712,9729786316,damyanti.sen24@gmail.com,ACC4454359624,damyanti322@pay,Delhi,Delhi,Net Banking,MacBook,Chrome,3218,35398,13,2025-04-20,471
USR0398,Amruta Bose,Male,52,Designer,216701,3076239976,amruta.bose571@gmail.com,ACC5373945362,amruta606@pay,Delhi,Delhi,Wallet,Android,Edge,1895,11370,16,2025-05-18,443
USR0399,Balveer Subramaniam,Male,62,Freelancer,91114,5434816163,balveer.subramaniam486@gmail.com,ACC1035795037,balveer407@pay,Chennai,Tamil Nadu,Credit Card,Windows Laptop,Chrome,656,9184,19,2018-08-31,2895
USR0400,Henry Kapur,Male,42,Designer,206040,7157121576,henry.kapur935@gmail.com,ACC6649840375,henry897@pay,Bangalore,Karnataka,Wallet,Tablet,Chrome,2027,22297,21,2018-10-23,2842
USR0401,Samaksh Mohan,Male,20,Teacher,158783,6095389793,samaksh.mohan351@gmail.com,ACC7399212842,samaksh772@pay,Delhi,Delhi,Debit Card,Android,Edge,6105,97680,18,2025-10-10,298
USR0402,Finn Sinha,Female,33,Designer,92319,9106293209,finn.sinha650@gmail.com,ACC5253570650,finn976@pay,Chennai,Tamil Nadu,Wallet,Windows Laptop,Firefox,1742,26130,19,2024-12-08,604
USR0403,Yashvi Dhaliwal,Male,23,Lawyer,156503,2000147756,yashvi.dhaliwal903@gmail.com,ACC6271763012,yashvi256@pay,Kochi,Kerala,Wallet,iPhone,Safari,3059,45885,21,2018-12-06,2798
USR0404,Nitesh Tak,Male,31,Doctor,172313,4630033680,nitesh.tak710@gmail.com,ACC4436425084,nitesh893@pay,Jaipur,Rajasthan,Debit Card,Windows Laptop,Firefox,4023,36207,12,2022-02-28,1618
USR0405,Karan Radhakrishnan,Female,22,Designer,159712,0640904364,karan.radhakrishnan198@gmail.com,ACC4778016973,karan754@pay,Bangalore,Karnataka,UPI,Windows Laptop,Safari,3868,54152,21,2021-10-13,1756
USR0406,Chandani Handa,Female,27,Teacher,47989,0549751636,chandani.handa199@gmail.com,ACC7944732371,chandani630@pay,Hyderabad,Telangana,Wallet,Tablet,Firefox,5385,64620,14,2026-01-18,198
USR0407,Chasmum Bajwa,Male,40,Software Engineer,200392,2758337711,chasmum.bajwa147@gmail.com,ACC7892184524,chasmum739@pay,Ahmedabad,Gujarat,Credit Card,iPhone,Safari,4525,90500,11,2021-12-04,1704
USR0408,Varenya Mangal,Male,30,Teacher,28448,3882665618,varenya.mangal792@gmail.com,ACC5161029102,varenya957@pay,Kolkata,West Bengal,Credit Card,MacBook,Firefox,6581,72391,13,2026-06-13,52
USR0409,Harshil Balan,Male,29,Accountant,247312,8399106297,harshil.balan511@gmail.com,ACC8249315123,harshil897@pay,Kochi,Kerala,Net Banking,iPhone,Safari,3816,22896,19,2021-07-02,1859
USR0410,Indali Bora,Female,43,Freelancer,214633,4062197994,indali.bora618@gmail.com,ACC9755342261,indali121@pay,Kochi,Kerala,Net Banking,MacBook,Chrome,7690,92280,19,2019-11-24,2445
USR0411,Luke Deol,Male,53,Lawyer,155299,2623908048,luke.deol204@gmail.com,ACC6545573143,luke417@pay,Chennai,Tamil Nadu,Credit Card,Windows Laptop,Safari,1863,33534,16,2021-04-05,1947
USR0412,Arin Kala,Male,62,Designer,57287,5148361110,arin.kala859@gmail.com,ACC8069952132,arin102@pay,Ahmedabad,Gujarat,Wallet,Android,Firefox,6879,61911,19,2021-07-30,1831
USR0413,Eta Bora,Female,38,Accountant,26530,2398699281,eta.bora474@gmail.com,ACC2952849519,eta266@pay,Hyderabad,Telangana,Credit Card,iPhone,Chrome,1247,9976,21,2021-07-09,1852
USR0414,Lopa Sehgal,Female,23,Designer,205408,8711444882,lopa.sehgal754@gmail.com,ACC5079161918,lopa397@pay,Kolkata,West Bengal,Wallet,MacBook,Chrome,6793,67930,17,2023-03-18,1235
USR0415,Warda Mitra,Male,28,Doctor,66888,2921149373,warda.mitra439@gmail.com,ACC6618084394,warda757@pay,Chennai,Tamil Nadu,Net Banking,Windows Laptop,Firefox,1463,13167,13,2022-04-08,1579
USR0416,Balhaar Behl,Male,57,Business,23200,4686669888,balhaar.behl519@gmail.com,ACC8968929797,balhaar566@pay,Ahmedabad,Gujarat,UPI,Tablet,Safari,2448,26928,22,2022-09-16,1418
USR0417,Vedhika Mannan,Female,44,Accountant,40815,6346548247,vedhika.mannan624@gmail.com,ACC1028230917,vedhika913@pay,Kochi,Kerala,Wallet,Windows Laptop,Firefox,900,9000,11,2023-01-17,1295
USR0418,Arunima Kunda,Male,59,Government Employee,29626,8996060155,arunima.kunda884@gmail.com,ACC9729229346,arunima601@pay,Hyderabad,Telangana,Wallet,Windows Laptop,Edge,1218,7308,10,2023-01-09,1303
USR0419,Shivansh Chacko,Female,29,Doctor,196184,8105420174,shivansh.chacko635@gmail.com,ACC3414532686,shivansh999@pay,Delhi,Delhi,Net Banking,Tablet,Edge,793,5551,16,2018-12-23,2781
USR0420,Dhruv Banerjee,Female,41,Lawyer,235027,2203578271,dhruv.banerjee786@gmail.com,ACC3364255319,dhruv309@pay,Bangalore,Karnataka,Net Banking,iPhone,Chrome,6190,80470,17,2020-08-03,2192
USR0421,Harish Ahuja,Female,51,Teacher,202407,0903776849,harish.ahuja636@gmail.com,ACC1249900899,harish595@pay,Mumbai,Maharashtra,Wallet,Android,Safari,6431,90034,20,2022-03-02,1616
USR0422,Yash Lall,Female,34,Designer,170770,3480734271,yash.lall372@gmail.com,ACC4981887252,yash639@pay,Kochi,Kerala,Wallet,MacBook,Safari,4534,45340,14,2026-02-25,160
USR0423,Falak Dyal,Female,30,Student,50987,8027965575,falak.dyal486@gmail.com,ACC4642432004,falak828@pay,Chennai,Tamil Nadu,Wallet,MacBook,Safari,872,13080,18,2025-09-23,315
USR0424,Frederick Sood,Male,18,Teacher,200883,4642539203,frederick.sood270@gmail.com,ACC4393863868,frederick325@pay,Delhi,Delhi,Credit Card,Tablet,Edge,6783,33915,10,2023-10-01,1038
USR0425,Parth Konda,Female,39,Lawyer,209896,8693184414,parth.konda640@gmail.com,ACC5123653209,parth862@pay,Kochi,Kerala,Debit Card,iPhone,Edge,7330,109950,22,2023-10-05,1034
USR0426,Reyansh Gulati,Female,20,Doctor,146221,4742216156,reyansh.gulati652@gmail.com,ACC9142951341,reyansh483@pay,Hyderabad,Telangana,Net Banking,Android,Edge,5128,76920,7,2025-04-08,483
USR0427,Vasatika Pal,Male,54,Government Employee,229593,1994324090,vasatika.pal77@gmail.com,ACC5164457378,vasatika297@pay,Pune,Maharashtra,UPI,Windows Laptop,Safari,5632,56320,19,2019-06-30,2592
USR0428,Sanaya Gara,Male,56,Software Engineer,246648,6038868382,sanaya.gara732@gmail.com,ACC8979273911,sanaya736@pay,Delhi,Delhi,UPI,Windows Laptop,Safari,1211,24220,14,2023-10-05,1034
USR0429,Qadim Varghese,Female,46,Business,76659,0179550616,qadim.varghese319@gmail.com,ACC1751674031,qadim393@pay,Jaipur,Rajasthan,UPI,iPhone,Chrome,4135,20675,22,2025-11-10,267
USR0430,Bhavna Narasimhan,Male,30,Government Employee,146739,8073993881,bhavna.narasimhan327@gmail.com,ACC8625857078,bhavna156@pay,Jaipur,Rajasthan,UPI,Tablet,Firefox,2180,13080,21,2024-07-05,760
USR0431,Bhavika Das,Female,63,Designer,50365,9650450883,bhavika.das328@gmail.com,ACC5004358412,bhavika713@pay,Chennai,Tamil Nadu,Wallet,Android,Edge,4324,25944,10,2025-12-13,234
USR0432,Lakshmi Arya,Female,19,Freelancer,218834,1565446902,lakshmi.arya664@gmail.com,ACC4831693156,lakshmi338@pay,Delhi,Delhi,Debit Card,iPhone,Edge,2766,41490,21,2021-08-11,1819
USR0433,Oscar Rastogi,Male,35,Doctor,61286,6879447333,oscar.rastogi127@gmail.com,ACC3207873733,oscar221@pay,Delhi,Delhi,Wallet,Windows Laptop,Edge,2720,24480,16,2024-10-08,665
USR0434,Chavvi Dhaliwal,Male,28,Software Engineer,101625,8111684249,chavvi.dhaliwal923@gmail.com,ACC2905452099,chavvi143@pay,Kochi,Kerala,UPI,MacBook,Chrome,1367,23239,8,2022-07-22,1474
USR0435,Chatura Kar,Male,45,Lawyer,66919,2475685951,chatura.kar922@gmail.com,ACC8298719245,chatura641@pay,Kochi,Kerala,Credit Card,Windows Laptop,Edge,7196,79156,9,2021-03-10,1973
USR0436,Krishna Shere,Female,54,Doctor,44357,4318452042,krishna.shere109@gmail.com,ACC7251686413,krishna710@pay,Ahmedabad,Gujarat,Net Banking,MacBook,Firefox,2333,20997,15,2024-05-07,819
USR0437,Ranbir Devan,Female,43,Doctor,203399,5778753878,ranbir.devan817@gmail.com,ACC6689805567,ranbir509@pay,Pune,Maharashtra,UPI,Android,Safari,1424,22784,22,2022-02-03,1643
USR0438,Baljiwan Wagle,Female,28,Business,221311,0360942965,baljiwan.wagle628@gmail.com,ACC3468224333,baljiwan530@pay,Pune,Maharashtra,UPI,MacBook,Chrome,3169,22183,16,2022-06-26,1500
USR0439,Pranit Palan,Female,43,Freelancer,128381,9589080547,pranit.palan645@gmail.com,ACC7366750668,pranit77@pay,Mumbai,Maharashtra,Credit Card,iPhone,Safari,6925,124650,17,2019-04-12,2671
USR0440,Xalak Sane,Male,29,Software Engineer,213820,8486485324,xalak.sane866@gmail.com,ACC3090061251,xalak616@pay,Kochi,Kerala,Wallet,MacBook,Edge,5047,40376,21,2019-06-17,2605
USR0441,Anthony Choudhry,Male,37,Lawyer,38247,1589776390,anthony.choudhry121@gmail.com,ACC8816263800,anthony345@pay,Kochi,Kerala,Net Banking,Android,Chrome,2282,20538,7,2020-09-03,2161
USR0442,Onkar Walla,Male,60,Doctor,138744,0600766986,onkar.walla308@gmail.com,ACC7777163837,onkar210@pay,Jaipur,Rajasthan,Debit Card,Windows Laptop,Edge,5171,72394,20,2025-12-17,230
USR0443,Shaurya Mannan,Female,23,Freelancer,22128,2971756512,shaurya.mannan532@gmail.com,ACC2263513519,shaurya388@pay,Kochi,Kerala,Wallet,Android,Chrome,6261,100176,10,2021-04-09,1943
USR0444,Aarav Kade,Female,19,Teacher,133171,6964589708,aarav.kade413@gmail.com,ACC7980242272,aarav738@pay,Kochi,Kerala,Net Banking,MacBook,Safari,4065,44715,12,2020-12-15,2058
USR0445,Daksha Goswami,Female,26,Teacher,165600,5900505420,daksha.goswami873@gmail.com,ACC9265587451,daksha870@pay,Kolkata,West Bengal,Net Banking,iPhone,Edge,7649,68841,11,2022-01-03,1674
USR0446,Varsha Nath,Male,22,Student,57747,6029639962,varsha.nath683@gmail.com,ACC5252952412,varsha96@pay,Ahmedabad,Gujarat,Debit Card,MacBook,Safari,7820,140760,12,2024-01-17,930
USR0447,Bhavani Halder,Female,50,Lawyer,164716,7396426056,bhavani.halder403@gmail.com,ACC2526032931,bhavani200@pay,Ahmedabad,Gujarat,Net Banking,Tablet,Chrome,5234,104680,14,2022-11-28,1345
USR0448,Indrajit Doctor,Female,44,Designer,171087,6558196498,indrajit.doctor44@gmail.com,ACC5201480686,indrajit591@pay,Pune,Maharashtra,Net Banking,Windows Laptop,Chrome,5253,105060,9,2022-05-16,1541
USR0449,Yuvraj Chaudhary,Male,64,Designer,245273,3395652392,yuvraj.chaudhary486@gmail.com,ACC3220281423,yuvraj545@pay,Delhi,Delhi,Wallet,Android,Firefox,4370,30590,16,2025-09-21,317
USR0450,Anusha Chahal,Male,39,Designer,224086,0677428075,anusha.chahal490@gmail.com,ACC9186444252,anusha597@pay,Chennai,Tamil Nadu,Credit Card,MacBook,Edge,7039,98546,16,2022-07-12,1484
USR0451,Vidhi Dubey,Male,20,Freelancer,216457,8481556045,vidhi.dubey754@gmail.com,ACC2118594780,vidhi654@pay,Delhi,Delhi,Net Banking,Tablet,Firefox,5192,31152,16,2023-02-26,1255
USR0452,Wyatt Sachar,Male,36,Accountant,41629,3816380366,wyatt.sachar527@gmail.com,ACC8661202977,wyatt268@pay,Hyderabad,Telangana,Debit Card,Tablet,Edge,2754,35802,7,2024-01-27,920
USR0453,Saumya Nayar,Male,56,Doctor,175128,1216735691,saumya.nayar684@gmail.com,ACC7213328054,saumya837@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Firefox,4472,44720,8,2019-02-10,2732
USR0454,Advika Comar,Female,23,Doctor,176118,6330390108,advika.comar867@gmail.com,ACC9562384841,advika798@pay,Hyderabad,Telangana,Net Banking,iPhone,Safari,6447,64470,13,2023-03-13,1240
USR0455,Bimala Kanda,Female,21,Business,218045,4212073958,bimala.kanda63@gmail.com,ACC6014805529,bimala418@pay,Bangalore,Karnataka,Net Banking,Windows Laptop,Safari,6612,79344,19,2024-02-24,892
USR0456,Neha Sunder,Female,48,Business,58050,3322032289,neha.sunder901@gmail.com,ACC2867169740,neha305@pay,Jaipur,Rajasthan,Net Banking,MacBook,Edge,4843,29058,10,2024-10-23,650
USR0457,Tanvi Goswami,Female,45,Freelancer,190935,2239073123,tanvi.goswami353@gmail.com,ACC6456009141,tanvi831@pay,Delhi,Delhi,UPI,Windows Laptop,Safari,4277,51324,13,2022-07-19,1477
USR0458,Rohan Saxena,Female,61,Doctor,102121,1851696072,rohan.saxena20@gmail.com,ACC3889662004,rohan861@pay,Jaipur,Rajasthan,UPI,Android,Safari,1300,10400,21,2020-08-24,2171
USR0459,Advay Sura,Female,32,Business,86033,5727325207,advay.sura44@gmail.com,ACC9691727358,advay104@pay,Mumbai,Maharashtra,UPI,Tablet,Firefox,5410,43280,10,2022-12-14,1329
USR0460,Teerth Tiwari,Male,56,Doctor,118555,9058504914,teerth.tiwari832@gmail.com,ACC5153944226,teerth927@pay,Kochi,Kerala,UPI,iPhone,Edge,2913,55347,9,2024-06-09,786
USR0461,Zarna Gokhale,Female,35,Lawyer,201461,1461207678,zarna.gokhale273@gmail.com,ACC5612782269,zarna805@pay,Pune,Maharashtra,UPI,MacBook,Safari,3225,19350,15,2023-01-21,1291
USR0462,Chavvi Dube,Female,29,Accountant,38192,2735226938,chavvi.dube960@gmail.com,ACC2686352103,chavvi670@pay,Ahmedabad,Gujarat,Net Banking,Android,Firefox,4928,88704,13,2023-11-03,1005
USR0463,Fiyaz Dube,Male,46,Business,47076,3047115414,fiyaz.dube84@gmail.com,ACC9892353238,fiyaz755@pay,Chennai,Tamil Nadu,Credit Card,MacBook,Chrome,7844,156880,11,2023-06-18,1143
USR0464,Karan Wagle,Male,20,Lawyer,89844,8767203094,karan.wagle726@gmail.com,ACC9605842084,karan734@pay,Hyderabad,Telangana,Net Banking,MacBook,Safari,3808,26656,14,2021-06-01,1890
USR0465,Frederick Agarwal,Male,42,Accountant,51772,7984020863,frederick.agarwal558@gmail.com,ACC6836509775,frederick708@pay,Kochi,Kerala,Credit Card,MacBook,Chrome,5679,39753,18,2020-02-01,2376
USR0466,Benjamin Rama,Female,23,Accountant,219348,1989946148,benjamin.rama673@gmail.com,ACC1872395778,benjamin577@pay,Delhi,Delhi,UPI,MacBook,Firefox,2948,50116,10,2023-06-26,1135
USR0467,Tanay Goda,Female,49,Software Engineer,185882,0235937652,tanay.goda762@gmail.com,ACC1813743830,tanay46@pay,Ahmedabad,Gujarat,Debit Card,Android,Firefox,4507,76619,9,2020-08-28,2167
USR0468,Ekapad Om,Female,49,Designer,238693,9952476441,ekapad.om999@gmail.com,ACC5277072865,ekapad47@pay,Ahmedabad,Gujarat,Credit Card,Android,Edge,6953,41718,19,2023-10-02,1037
USR0469,Ucchal Hora,Male,31,Designer,140159,1874490629,ucchal.hora162@gmail.com,ACC1309381429,ucchal763@pay,Jaipur,Rajasthan,Debit Card,MacBook,Chrome,4360,26160,14,2021-12-04,1704
USR0470,Ekansh Sarraf,Male,18,Doctor,185848,0992981542,ekansh.sarraf936@gmail.com,ACC4408903107,ekansh477@pay,Chennai,Tamil Nadu,Wallet,iPhone,Chrome,7199,57592,10,2023-12-23,955
USR0471,Gopal Sekhon,Female,56,Freelancer,77821,5397399655,gopal.sekhon833@gmail.com,ACC6165304376,gopal355@pay,Bangalore,Karnataka,Net Banking,Windows Laptop,Chrome,6104,54936,17,2019-04-10,2673
USR0472,Veda Ganguly,Male,20,Freelancer,65468,5160848712,veda.ganguly74@gmail.com,ACC5813565243,veda154@pay,Pune,Maharashtra,Net Banking,iPhone,Edge,5033,50330,21,2020-04-04,2313
USR0473,Qadim Dora,Male,55,Student,54962,8066205193,qadim.dora820@gmail.com,ACC7925383538,qadim806@pay,Bangalore,Karnataka,Debit Card,Android,Safari,1161,5805,7,2022-05-08,1549
USR0474,David Kale,Male,23,Freelancer,94378,3556432602,david.kale720@gmail.com,ACC8613098877,david718@pay,Kolkata,West Bengal,Debit Card,iPhone,Firefox,5741,74633,21,2019-12-22,2417
USR0475,Frederick Bedi,Female,33,Doctor,180048,0331027897,frederick.bedi620@gmail.com,ACC5081499111,frederick652@pay,Chennai,Tamil Nadu,Credit Card,Windows Laptop,Safari,537,6444,13,2024-12-15,597
USR0476,Tamanna Sarma,Male,51,Software Engineer,182246,3152108422,tamanna.sarma893@gmail.com,ACC6236751117,tamanna798@pay,Pune,Maharashtra,Debit Card,Windows Laptop,Chrome,2086,16688,11,2018-11-13,2821
USR0477,Nathan Bhatt,Female,49,Doctor,61880,1977374776,nathan.bhatt65@gmail.com,ACC8064623490,nathan301@pay,Chennai,Tamil Nadu,Debit Card,MacBook,Edge,3238,61522,8,2024-10-07,666
USR0478,Leela Kala,Male,65,Student,160865,7805574298,leela.kala171@gmail.com,ACC4373662535,leela506@pay,Hyderabad,Telangana,Wallet,Android,Chrome,7832,93984,21,2020-11-30,2073
USR0479,Ria Brahmbhatt,Female,44,Teacher,215844,7183580092,ria.brahmbhatt245@gmail.com,ACC4345673352,ria343@pay,Pune,Maharashtra,Debit Card,Android,Firefox,6543,117774,13,2024-11-12,630
USR0480,Upasna Bakshi,Female,32,Software Engineer,143467,2524031331,upasna.bakshi506@gmail.com,ACC2872026192,upasna231@pay,Kochi,Kerala,Wallet,MacBook,Firefox,3673,58768,11,2024-07-30,735
USR0481,Isha Bhakta,Female,64,Teacher,185680,2188689709,isha.bhakta286@gmail.com,ACC6163456469,isha140@pay,Pune,Maharashtra,UPI,Tablet,Chrome,2798,25182,10,2023-12-06,972
USR0482,David Kale,Female,47,Lawyer,64879,8206877885,david.kale235@gmail.com,ACC9102064850,david628@pay,Pune,Maharashtra,Debit Card,Tablet,Firefox,5235,62820,9,2021-04-19,1933
USR0483,Yatan Kumar,Female,51,Accountant,246020,8624601969,yatan.kumar615@gmail.com,ACC7282518886,yatan24@pay,Mumbai,Maharashtra,Net Banking,iPhone,Firefox,3181,57258,14,2025-07-31,369
USR0484,Jack Dani,Male,54,Student,129516,6415858778,jack.dani51@gmail.com,ACC9552454578,jack761@pay,Chennai,Tamil Nadu,Wallet,Android,Safari,4850,82450,22,2018-12-14,2790
USR0485,Victor Chaudhary,Male,46,Accountant,83048,6643287512,victor.chaudhary581@gmail.com,ACC4234448365,victor719@pay,Bangalore,Karnataka,Net Banking,iPhone,Firefox,3436,48104,14,2020-06-28,2228
USR0486,Rachit Kant,Male,19,Accountant,195383,1645846172,rachit.kant175@gmail.com,ACC8315637075,rachit888@pay,Delhi,Delhi,Wallet,Tablet,Chrome,4226,80294,11,2020-03-02,2346
USR0487,Vamakshi Luthra,Female,29,Government Employee,184314,6810995788,vamakshi.luthra730@gmail.com,ACC3720442203,vamakshi891@pay,Ahmedabad,Gujarat,UPI,MacBook,Edge,4849,29094,16,2022-04-15,1572
USR0488,Mason Joshi,Female,35,Freelancer,162196,0987195470,mason.joshi823@gmail.com,ACC3940614579,mason645@pay,Kochi,Kerala,Credit Card,Android,Edge,7774,46644,10,2019-10-06,2494
USR0489,Kritika Buch,Female,41,Accountant,182302,8663901821,kritika.buch384@gmail.com,ACC2573817755,kritika673@pay,Chennai,Tamil Nadu,Wallet,Android,Firefox,1633,24495,14,2020-07-10,2216
USR0490,Damini Bassi,Male,59,Accountant,213299,8093183593,damini.bassi902@gmail.com,ACC6263212814,damini371@pay,Kochi,Kerala,Credit Card,Tablet,Safari,2770,16620,9,2022-07-14,1482
USR0491,Arunima Korpal,Female,40,Accountant,147461,1209504102,arunima.korpal549@gmail.com,ACC4562932351,arunima491@pay,Jaipur,Rajasthan,Wallet,Tablet,Edge,4202,67232,9,2022-08-13,1452
USR0492,Nicholas Roy,Male,47,Software Engineer,41016,4407689906,nicholas.roy929@gmail.com,ACC6062958224,nicholas991@pay,Kolkata,West Bengal,UPI,Android,Firefox,2760,22080,11,2020-01-15,2393
USR0493,Ekanta Nagy,Female,27,Teacher,156495,6005333714,ekanta.nagy310@gmail.com,ACC5001713266,ekanta495@pay,Chennai,Tamil Nadu,Credit Card,MacBook,Safari,6543,32715,16,2020-03-03,2345
USR0494,Nihal Joshi,Male,22,Student,248535,7476200141,nihal.joshi864@gmail.com,ACC8063812593,nihal431@pay,Mumbai,Maharashtra,Wallet,Windows Laptop,Edge,4482,85158,21,2025-03-11,511
USR0495,Nisha Contractor,Female,54,Doctor,226922,2872759522,nisha.contractor185@gmail.com,ACC8684846286,nisha242@pay,Delhi,Delhi,Net Banking,Windows Laptop,Edge,6805,40830,11,2023-08-08,1092
